input,translation
Q9BT25,R-HSA-5250924
Q9BT25,R-HSA-2871809
Q9BT25,R-HSA-202733
Q9BT25,R-HSA-9634597
Q9BT25,R-HSA-9667769
Q9BT25,R-HSA-2022090
Q9BT40,R-HSA-1482922
Q9BT43,R-HSA-201722
Q9BT43,R-HSA-193648
Q9BT43,R-HSA-114604
Q9BT43,R-HSA-9752946
Q9BT43,R-HSA-167287
Q9BT43,R-HSA-6791226
Q9BT43,R-HSA-9634600
Q9BT43,R-HSA-8853659
Q9BT43,R-HSA-9639288
Q9BT43,R-HSA-166663
Q9BT78,R-HSA-8939902
Q9BT78,R-HSA-9755511
Q9BT78,R-HSA-6807505
Q9BT78,R-HSA-9013423
Q9BT78,R-HSA-112409
Q9BT81,R-HSA-4641262
Q9BT88,R-HSA-983168
Q9BT88,R-HSA-8951664
Q9BTA9,R-HSA-456926
Q9BTC0-1,R-HSA-983231
Q9BTC8,R-HSA-5419276
Q9BTC8,R-HSA-112043
Q9BTC8,R-HSA-202670
Q9BTC8,R-HSA-5358747
Q9BTC8,R-HSA-73933
Q9BTC8,R-HSA-5693616
Q9BTD8,R-HSA-9610379
Q9BTE1,R-HSA-202733
Q9BTE1,R-HSA-159231
Q9BTE1,R-HSA-5689880
Q9BTE1,R-HSA-5655332
Q9BTE7,R-HSA-9662360
Q9BTK6,R-HSA-9725371
Q9BTM1,R-HSA-9013406
Q9BTM1,R-HSA-5676594
Q9BTM1,R-HSA-202430
Q9BTM1,R-HSA-9609736
Q9BTM1,R-HSA-6784531
Q9BTM1,R-HSA-174178
Q9BTM1,R-HSA-389948
Q9BTM1,R-HSA-8983711
Q9BTM1,R-HSA-8939236
Q9BTM1,R-HSA-180024
Q9BTM1,R-HSA-114608
Q9BTM1,R-HSA-2029482
Q9BTM1,R-HSA-5620924
Q9BTM1,R-HSA-390450
Q9BTM1,R-HSA-168638
Q9BTM1,R-HSA-5576893
Q9BTM1,R-HSA-9012546
Q9BTM1,R-HSA-190370
Q9BTM1,R-HSA-171306
Q9BTM1,R-HSA-6803529
Q9BTM1,R-HSA-2029481
Q9BTM1,R-HSA-8876198
Q9BTM1,R-HSA-1236974
Q9BTM1,R-HSA-5678895
Q9BTM1,R-HSA-75815
Q9BTM1,R-HSA-9013106
Q9BTM1,R-HSA-75892
Q9BTM1,R-HSA-9018519
Q9BTM1,R-HSA-3134975
Q9BTM1,R-HSA-156827
Q9BTM1,R-HSA-2132295
Q9BTM1,R-HSA-5610783
Q9BTM1,R-HSA-9033241
Q9BTM1,R-HSA-110328
Q9BTM1,R-HSA-9610379
Q9BTM1,R-HSA-2454202
Q9BTM1,R-HSA-163125
Q9BTM9,R-HSA-983695
Q9BTN0,R-HSA-167161
Q9BTP7,R-HSA-180585
Q9BTT4,R-HSA-9609690
Q9BTT4,R-HSA-4641262
Q9BTT4,R-HSA-201681
Q9BTT4,R-HSA-437239
Q9BTT6,R-HSA-8875555
Q9BTU6,R-HSA-2730905
Q9BTU6,R-HSA-189200
Q9BTU6,R-HSA-445989
Q9BTV6,R-HSA-6784531
Q9BTV7,R-HSA-211733
Q9BTW9,R-HSA-193368
Q9BTX1,R-HSA-6802946
Q9BTX1,R-HSA-5683826
Q9BTX1,R-HSA-3656253
Q9BTX1,R-HSA-6807004
Q9BTX1,R-HSA-72649
Q9BTX1,R-HSA-428540
Q9BTX1,R-HSA-190374
Q9BTX1,R-HSA-6811558
Q9BTX1,R-HSA-9637628
Q9BTX1,R-HSA-9022538
Q9BTX1,R-HSA-165054
Q9BTX1,R-HSA-3769402
Q9BTX1,R-HSA-416476
Q9BTX1,R-HSA-174184
Q9BTX1,R-HSA-187577
Q9BTX1,R-HSA-199992
Q9BTX1,R-HSA-73762
Q9BTX1,R-HSA-139853
Q9BTX1,R-HSA-2871809
Q9BTX1,R-HSA-975110
Q9BTX1,R-HSA-9033241
Q9BTX1,R-HSA-9013418
Q9BTX1,R-HSA-195253
Q9BTX1,R-HSA-156584
Q9BTX1,R-HSA-917729
Q9BTX1,R-HSA-5663213
Q9BTX1,R-HSA-1257604
Q9BTX1,R-HSA-8943724
Q9BTX1,R-HSA-69017
Q9BTX1,R-HSA-5689880
Q9BTX1,R-HSA-9705671
Q9BTY2,R-HSA-3214847
Q9BTY2,R-HSA-8939902
Q9BTY2,R-HSA-1614635
Q9BTZ2,R-HSA-5676590
Q9BTZ2,R-HSA-198323
Q9BTZ2,R-HSA-6807505
Q9BU02,R-HSA-1592389
Q9BU19,R-HSA-416482
Q9BU23,R-HSA-3214847
Q9BU40,R-HSA-1169091
Q9BU40,R-HSA-375276
Q9BU40,R-HSA-2979096
Q9BU61,R-HSA-75955
Q9BU64,R-HSA-9018519
Q9BU64,R-HSA-6798695
Q9BU64,R-HSA-6791226
Q9BU64,R-HSA-418346
Q9BU64,R-HSA-611105
Q9BU64,R-HSA-8949275
Q9BU64,R-HSA-2299718
Q9BU76,R-HSA-8856825
Q9BU89,R-HSA-977068
Q9BUA6,R-HSA-6798695
Q9BUB4,R-HSA-170145
Q9BUB5,R-HSA-9027307
Q9BUD6,R-HSA-6802952
Q9BUD6,R-HSA-8980692
Q9BUE0,R-HSA-1971475
Q9BUE0,R-HSA-8951664
Q9BUE0,R-HSA-446193
Q9BUE6,R-HSA-5620912
Q9BUF5,R-HSA-381340
Q9BUF5,R-HSA-195253
Q9BUF5,R-HSA-212436
Q9BUF5,R-HSA-8936459
Q9BUF5,R-HSA-140342
Q9BUF5,R-HSA-168928
Q9BUF5,R-HSA-5223345
Q9BUF5,R-HSA-9018519
Q9BUF5,R-HSA-196108
Q9BUF5,R-HSA-3000484
Q9BUF5,R-HSA-2871796
Q9BUF5,R-HSA-1181150
Q9BUF5,R-HSA-110329
Q9BUF5,R-HSA-2644606
Q9BUF5,R-HSA-5576886
Q9BUF5,R-HSA-192823
Q9BUF5,R-HSA-6794361
Q9BUF5,R-HSA-5610780
Q9BUF5,R-HSA-8852405
Q9BUF5,R-HSA-195253
Q9BUF5,R-HSA-2559585
Q9BUF5,R-HSA-983170
Q9BUF5,R-HSA-2029481
Q9BUF5,R-HSA-1169408
Q9BUF5,R-HSA-9661069
Q9BUF5,R-HSA-196836
Q9BUF5,R-HSA-399956
Q9BUF5,R-HSA-9633012
Q9BUF5,R-HSA-418555
Q9BUF5,R-HSA-6798163
Q9BUF5,R-HSA-383280
Q9BUF5,R-HSA-73817
Q9BUF5,R-HSA-416572
Q9BUF7,R-HSA-193775
Q9BUF7,R-HSA-3814836
Q9BUH8,R-HSA-70688
Q9BUI4,R-HSA-912526
Q9BUI4,R-HSA-450385
Q9BUI4,R-HSA-2151201
Q9BUI4,R-HSA-2299718
Q9BUI4,R-HSA-175474
Q9BUI4,R-HSA-3238698
Q9BUI4,R-HSA-983170
Q9BUI4,R-HSA-202433
Q9BUI4,R-HSA-1169091
Q9BUI4,R-HSA-6782210
Q9BUJ2,R-HSA-5099900
Q9BUK0,R-HSA-68867
Q9BUL9,R-HSA-9616222
Q9BUL9,R-HSA-2122948
Q9BUM1,R-HSA-936440
Q9BUM1,R-HSA-8849470
Q9BUN8,R-HSA-9609690
Q9BUN8,R-HSA-997272
Q9BUN8,R-HSA-6807878
Q9BUN8,R-HSA-182218
Q9BUQ8,R-HSA-5690714
Q9BUQ8,R-HSA-2500257
Q9BUR4,R-HSA-5676590
Q9BUR4,R-HSA-72689
Q9BUR5,R-HSA-9604323
Q9BUT1,R-HSA-4641262
Q9BUU2,R-HSA-5362768
Q9BUX1,R-HSA-418885
Q9BUX1,R-HSA-68877
Q9BUY5,R-HSA-983170
Q9BV10,R-HSA-9013148
Q9BV10,R-HSA-977606
Q9BV20,R-HSA-5620971
Q9BV23,R-HSA-8964038
Q9BV38,R-HSA-70171
Q9BV40,R-HSA-5610787
Q9BV40,R-HSA-3899300
Q9BV40,R-HSA-69231
Q9BV40,R-HSA-9686347
Q9BV40,R-HSA-381038
Q9BV40,R-HSA-2453902
Q9BV40,R-HSA-71288
Q9BV57,R-HSA-8949613
Q9BV68,R-HSA-9701192
Q9BV73,R-HSA-9020702
Q9BV73,R-HSA-1296041
Q9BV73,R-HSA-8866654
Q9BV73,R-HSA-72706
Q9BV73,R-HSA-9018519
Q9BV73,R-HSA-8951936
Q9BV73,R-HSA-9013149
Q9BV79,R-HSA-164940
Q9BV90,R-HSA-9664873
Q9BV94,R-HSA-68877
Q9BV94,R-HSA-5250924
Q9BV97,R-HSA-1433557
Q9BVA1,R-HSA-201681
Q9BVA1,R-HSA-6794361
Q9BVA1,R-HSA-3108214
Q9BVA1,R-HSA-9013149
Q9BVA1,R-HSA-6811436
Q9BVA1,R-HSA-1660516
Q9BVA1,R-HSA-5619111
Q9BVA1,R-HSA-416482
Q9BVA1,R-HSA-3899300
Q9BVA1,R-HSA-432722
Q9BVA1,R-HSA-6811440
Q9BVA1,R-HSA-5576892
Q9BVA1,R-HSA-6798695
Q9BVA1,R-HSA-416476
Q9BVA1,R-HSA-392170
Q9BVA1,R-HSA-76071
Q9BVA1,R-HSA-1296053
Q9BVA1,R-HSA-193648
Q9BVA1,R-HSA-2122947
Q9BVA1,R-HSA-190861
Q9BVA1,R-HSA-445095
Q9BVA1,R-HSA-5633231
Q9BVA1,R-HSA-168179
Q9BVA1,R-HSA-212300
Q9BVA1,R-HSA-1971475
Q9BVA1,R-HSA-6807505
Q9BVA1,R-HSA-170660
Q9BVA1,R-HSA-5083635
Q9BVA1,R-HSA-2730905
Q9BVA1,R-HSA-1482801
Q9BVA1,R-HSA-1234176
Q9BVA1,R-HSA-76042
Q9BVA1,R-HSA-8951664
Q9BVC3,R-HSA-6802952
Q9BVC4,R-HSA-5628897
Q9BVC4,R-HSA-2395516
Q9BVC4,R-HSA-977606
Q9BVC4,R-HSA-1650814
Q9BVC4,R-HSA-9694631
Q9BVC4,R-HSA-381753
Q9BVC4,R-HSA-212436
Q9BVC4,R-HSA-1221632
Q9BVC4,R-HSA-264870
Q9BVC4,R-HSA-2025928
Q9BVC4,R-HSA-376172
Q9BVC4,R-HSA-9603798
Q9BVC4,R-HSA-1236977
Q9BVC5,R-HSA-5660668
Q9BVG3,R-HSA-210746
Q9BVG8-2,R-HSA-9705671
Q9BVG9,R-HSA-8980692
Q9BVH7,R-HSA-9027284
Q9BVI0,R-HSA-5687128
Q9BVI0,R-HSA-159230
Q9BVI0,R-HSA-380284
Q9BVI0,R-HSA-9018519
Q9BVI4,R-HSA-168255
Q9BVI4,R-HSA-69473
Q9BVJ6,R-HSA-211733
Q9BVJ6,R-HSA-189085
Q9BVK2,R-HSA-8943724
Q9BVK2,R-HSA-8939243
Q9BVK6,R-HSA-9649948
Q9BVK6,R-HSA-4551638
Q9BVL2-1,R-HSA-437239
Q9BVL2-1,R-HSA-5679096
Q9BVL2-1,R-HSA-9662360
Q9BVL2-1,R-HSA-2424491
Q9BVL2-1,R-HSA-73779
Q9BVL2-1,R-HSA-9754678
Q9BVL2-1,R-HSA-69473
Q9BVL2-1,R-HSA-9013149
Q9BVL2-1,R-HSA-6798695
Q9BVL2-1,R-HSA-8985947
Q9BVL2-1,R-HSA-418594
Q9BVL2-1,R-HSA-5620922
Q9BVL2-1,R-HSA-174184
Q9BVL2-1,R-HSA-5610787
Q9BVL2-1,R-HSA-418597
Q9BVL2-1,R-HSA-2424491
Q9BVL2-1,R-HSA-390522
Q9BVL2-1,R-HSA-390471
Q9BVL2-1,R-HSA-5620924
Q9BVL2-1,R-HSA-5673001
Q9BVL2-1,R-HSA-1445148
Q9BVL2-1,R-HSA-5578749
Q9BVL2-1,R-HSA-4655427
Q9BVL2-1,R-HSA-6807505
Q9BVL2-1,R-HSA-2029481
Q9BVL2-1,R-HSA-69563
Q9BVL2-1,R-HSA-210991
Q9BVL2-1,R-HSA-6802946
Q9BVL2-1,R-HSA-9610379
Q9BVL2-1,R-HSA-193807
Q9BVL2-2,R-HSA-9679191
Q9BVL2-2,R-HSA-264876
Q9BVL2-2,R-HSA-9705671
Q9BVL2-2,R-HSA-5654710
Q9BVL2-2,R-HSA-9660821
Q9BVL2-2,R-HSA-2129379
Q9BVL2-2,R-HSA-354192
Q9BVL2-2,R-HSA-3134975
Q9BVL2-2,R-HSA-9708530
Q9BVL2-2,R-HSA-909733
Q9BVL2-2,R-HSA-445355
Q9BVL2-2,R-HSA-9708530
Q9BVL2-2,R-HSA-4085377
Q9BVL2-2,R-HSA-5607764
Q9BVL2-2,R-HSA-9648002
Q9BVL2-2,R-HSA-6802948
Q9BVL2-2,R-HSA-196819
Q9BVL2-2,R-HSA-68616
Q9BVL2-2,R-HSA-9707564
Q9BVL2-2,R-HSA-975957
Q9BVL2-2,R-HSA-111933
Q9BVL2-2,R-HSA-8948216
Q9BVL2-2,R-HSA-180585
Q9BVL2-2,R-HSA-211999
Q9BVL2-2,R-HSA-6802948
Q9BVL2-2,R-HSA-9660821
Q9BVL2-2,R-HSA-156827
Q9BVL2-2,R-HSA-3371497
Q9BVL2-2,R-HSA-9033241
Q9BVL2-2,R-HSA-5358346
Q9BVP2,R-HSA-8948216
Q9BVS4,R-HSA-5617472
Q9BVS5,R-HSA-5620924
Q9BVV7,R-HSA-5654720
Q9BVW5,R-HSA-917937
Q9BW19,R-HSA-77075
Q9BW19,R-HSA-373753
Q9BW19,R-HSA-5389840
Q9BW27,R-HSA-76042
Q9BW27,R-HSA-8980692
Q9BW27,R-HSA-5389840
Q9BW27,R-HSA-9609690
Q9BW27,R-HSA-195253
Q9BW27,R-HSA-2029481
Q9BW27,R-HSA-6798695
Q9BW27,R-HSA-8875360
Q9BW27,R-HSA-6782135
Q9BW27,R-HSA-380270
Q9BW27,R-HSA-6799198
Q9BW27,R-HSA-349425
Q9BW27,R-HSA-3238698
Q9BW27,R-HSA-177504
Q9BW27,R-HSA-6809371
Q9BW27,R-HSA-6785807
Q9BW27,R-HSA-3214815
Q9BW27,R-HSA-9013422
Q9BW27,R-HSA-418594
Q9BW27,R-HSA-9014843
Q9BW27,R-HSA-1799339
Q9BW27,R-HSA-73772
Q9BW27,R-HSA-9609690
Q9BW27,R-HSA-2028269
Q9BW27,R-HSA-9664422
Q9BW27,R-HSA-419037
Q9BW27,R-HSA-380994
Q9BW27,R-HSA-2730905
Q9BW27,R-HSA-975110
Q9BW27,R-HSA-983695
Q9BW27,R-HSA-212436
Q9BW27,R-HSA-9755511
Q9BW27,R-HSA-173599
Q9BW27,R-HSA-9662360
Q9BW27,R-HSA-202427
Q9BW27,R-HSA-1296025
Q9BW27,R-HSA-375276
Q9BW60,R-HSA-5654726
Q9BW60,R-HSA-2871809
Q9BW60,R-HSA-9020702
Q9BW60,R-HSA-168874
Q9BW61,R-HSA-438066
Q9BW83,R-HSA-5654219
Q9BW83,R-HSA-6783783
Q9BW91-1,R-HSA-5602566
Q9BW92,R-HSA-192823
Q9BWD1,R-HSA-167160
Q9BWF2,R-HSA-5365859
Q9BWF3,R-HSA-5676590
Q9BWJ5,R-HSA-6802952
Q9BWJ5,R-HSA-209822
Q9BWM5,R-HSA-418592
Q9BWP8,R-HSA-432722
Q9BWP8,R-HSA-9639288
Q9BWP8,R-HSA-427359
Q9BWS9,R-HSA-380320
Q9BWT6,R-HSA-5673001
Q9BWU1,R-HSA-9013106
Q9BWU1,R-HSA-5696394
Q9BWU1,R-HSA-2467813
Q9BWV1-1,R-HSA-198933
Q9BWV1-1,R-HSA-1799339
Q9BWV1,R-HSA-5654727
Q9BWV1,R-HSA-199418
Q9BWV7,R-HSA-983168
Q9BWX5,R-HSA-5654221
Q9BX10,R-HSA-192823
Q9BX26,R-HSA-1474228
Q9BX63,R-HSA-5673001
Q9BX63,R-HSA-3214847
Q9BX63,R-HSA-201722
Q9BX63,R-HSA-5607763
Q9BX63,R-HSA-167162
Q9BX63,R-HSA-163841
Q9BX63,R-HSA-674695
Q9BX63,R-HSA-5669034
Q9BX63,R-HSA-110329
Q9BX63,R-HSA-9670095
Q9BX63,R-HSA-9679191
Q9BX63,R-HSA-9022692
Q9BX63,R-HSA-2029482
Q9BX63,R-HSA-163125
Q9BX63,R-HSA-975163
Q9BX66,R-HSA-212436
Q9BX67,R-HSA-9609690
Q9BX67,R-HSA-192823
Q9BX68,R-HSA-174154
Q9BX79,R-HSA-174084
Q9BX79,R-HSA-5689603
Q9BX82,R-HSA-1799339
Q9BX84,R-HSA-2467813
Q9BX95,R-HSA-9762114
Q9BXA5,R-HSA-163359
Q9BXA5,R-HSA-2029485
Q9BXB1,R-HSA-674695
Q9BXB4,R-HSA-1236974
Q9BXB5,R-HSA-74749
Q9BXC0,R-HSA-9648002
Q9BXC0,R-HSA-937041
Q9BXC9,R-HSA-171319
Q9BXD5,R-HSA-9670439
Q9BXH1,R-HSA-380259
Q9BXH1,R-HSA-3299685
Q9BXH1,R-HSA-6798695
Q9BXH1,R-HSA-164516
Q9BXI2,R-HSA-2467813
Q9BXI3,R-HSA-6785807
Q9BXI3,R-HSA-381426
Q9BXI6,R-HSA-8964572
Q9BXJ7,R-HSA-9634285
Q9BXJ7,R-HSA-9683701
Q9BXJ7,R-HSA-9613829
Q9BXJ7,R-HSA-8853659
Q9BXL7,R-HSA-167238
Q9BXL7,R-HSA-445095
Q9BXL7,R-HSA-877300
Q9BXL7,R-HSA-4641262
Q9BXL7,R-HSA-9752946
Q9BXL7,R-HSA-9009391
Q9BXM0-1,R-HSA-5689603
Q9BXM0,R-HSA-2559586
Q9BXM7,R-HSA-390450
Q9BXM7,R-HSA-674695
Q9BXN1,R-HSA-68949
Q9BXN2,R-HSA-2871837
Q9BXN2,R-HSA-727802
Q9BXP5,R-HSA-176412
Q9BXP5,R-HSA-8957275
Q9BXP8,R-HSA-72689
Q9BXR0,R-HSA-1474228
Q9BXR5,R-HSA-9679191
Q9BXR5,R-HSA-216083
Q9BXR5,R-HSA-499943
Q9BXR6,R-HSA-5673001
Q9BXS0,R-HSA-9008059
Q9BXS0,R-HSA-8948700
Q9BXS0,R-HSA-5689901
Q9BXS1,R-HSA-438066
Q9BXS4,R-HSA-8847453
Q9BXS4,R-HSA-352238
Q9BXS5,R-HSA-450604
Q9BXS5,R-HSA-9640463
Q9BXS5,R-HSA-6798695
Q9BXS5,R-HSA-2172127
Q9BXS5,R-HSA-110357
Q9BXS9,R-HSA-1222449
Q9BXT2,R-HSA-9662361
Q9BXT2,R-HSA-8957275
Q9BXT4,R-HSA-8866427
Q9BXT5,R-HSA-163125
Q9BXT6,R-HSA-71403
Q9BXU0,R-HSA-6798695
Q9BXU7,R-HSA-180746
Q9BXW4,R-HSA-933541
Q9BXW6,R-HSA-2426168
Q9BXW6,R-HSA-1483191
Q9BXW9,R-HSA-3359475
Q9BXW9,R-HSA-5655253
Q9BXX0,R-HSA-1474228
Q9BXX0,R-HSA-983695
Q9BXY4,R-HSA-180585
Q9BXY4,R-HSA-72764
Q9BY07,R-HSA-5250924
Q9BY11,R-HSA-9609690
Q9BY14,R-HSA-9013406
Q9BY15,R-HSA-6783783
Q9BY15,R-HSA-5673001
Q9BY31,R-HSA-416993
Q9BY32,R-HSA-156902
Q9BY41-1,R-HSA-381753
Q9BY41-1,R-HSA-9674555
Q9BY41,R-HSA-5620924
Q9BY41,R-HSA-4086400
Q9BY41,R-HSA-983189
Q9BY41,R-HSA-168928
Q9BY41,R-HSA-2468052
Q9BY43,R-HSA-69183
Q9BY43,R-HSA-3214847
Q9BY43,R-HSA-201688
Q9BY43,R-HSA-6809371
Q9BY43,R-HSA-6798695
Q9BY43,R-HSA-975957
Q9BY43,R-HSA-9752946
Q9BY43,R-HSA-72764
Q9BY43,R-HSA-6781827
Q9BY49,R-HSA-9022692
Q9BY49,R-HSA-1655829
Q9BY49,R-HSA-2500257
Q9BY50,R-HSA-5173214
Q9BY50,R-HSA-141444
Q9BY50,R-HSA-8949664
Q9BY50,R-HSA-141333
Q9BY60,R-HSA-879415
Q9BY64,R-HSA-418886
Q9BY64,R-HSA-9752946
Q9BY66,R-HSA-9013507
Q9BY67,R-HSA-180292
Q9BY67,R-HSA-983170
Q9BY76,R-HSA-418555
Q9BY76,R-HSA-8936459
Q9BY76,R-HSA-2032785
Q9BY77,R-HSA-4608870
Q9BY77,R-HSA-4086400
Q9BY77,R-HSA-9707616
Q9BY84,R-HSA-3928662
Q9BY84,R-HSA-212676
Q9BY84,R-HSA-264870
Q9BY84,R-HSA-9717207
Q9BYB0,R-HSA-1799339
Q9BYB0,R-HSA-8957275
Q9BYB0,R-HSA-8955332
Q9BYC2,R-HSA-8963693
Q9BYC5,R-HSA-9664323
Q9BYC5,R-HSA-72662
Q9BYC8,R-HSA-9615017
Q9BYC8,R-HSA-2173796
Q9BYC8,R-HSA-111453
Q9BYC8,R-HSA-3656237
Q9BYC9,R-HSA-5625886
Q9BYC9,R-HSA-381340
Q9BYC9,R-HSA-4615885
Q9BYC9,R-HSA-2151201
Q9BYD1,R-HSA-6798695
Q9BYD1,R-HSA-9013149
Q9BYD1,R-HSA-2029485
Q9BYD1,R-HSA-3301854
Q9BYD2,R-HSA-156902
Q9BYD2,R-HSA-5368286
Q9BYD2,R-HSA-203927
Q9BYD2,R-HSA-3769402
Q9BYD3,R-HSA-2467813
Q9BYD3,R-HSA-5674400
Q9BYD3,R-HSA-9660826
Q9BYD3,R-HSA-9623433
Q9BYD6,R-HSA-201556
Q9BYD6,R-HSA-8853884
Q9BYD6,R-HSA-68949
Q9BYD6,R-HSA-6798695
Q9BYE3,R-HSA-199220
Q9BYE4,R-HSA-5693568
Q9BYE7,R-HSA-9665246
Q9BYF1,R-HSA-6791226
Q9BYF1,R-HSA-977068
Q9BYF1,R-HSA-442660
Q9BYF1,R-HSA-5362517
Q9BYF1,R-HSA-8951671
Q9BYG0,R-HSA-180585
Q9BYG4,R-HSA-9648025
Q9BYG5,R-HSA-6782210
Q9BYG5,R-HSA-4608870
Q9BYJ0,R-HSA-190873
Q9BYJ1,R-HSA-6782210
Q9BYJ4,R-HSA-9013149
Q9BYK8,R-HSA-5419276
Q9BYK8,R-HSA-375165
Q9BYK8,R-HSA-5685938
Q9BYK8,R-HSA-176407
Q9BYK8,R-HSA-2426168
Q9BYK8,R-HSA-5660883
Q9BYK8,R-HSA-6798695
Q9BYK8,R-HSA-5610780
Q9BYK8,R-HSA-2559582
Q9BYK8,R-HSA-1660514
Q9BYK8,R-HSA-9013026
Q9BYK8,R-HSA-2672351
Q9BYM8,R-HSA-373076
Q9BYM8,R-HSA-5689880
Q9BYM8,R-HSA-449836
Q9BYN0,R-HSA-9010553
Q9BYN0,R-HSA-419037
Q9BYN8,R-HSA-2029481
Q9BYN8,R-HSA-6796648
Q9BYN8,R-HSA-9636667
Q9BYN8,R-HSA-109704
Q9BYP7,R-HSA-69273
Q9BYP8,R-HSA-69473
Q9BYP9,R-HSA-5693568
Q9BYQ0,R-HSA-9613354
Q9BYQ2,R-HSA-211958
Q9BYQ3,R-HSA-5654719
Q9BYQ4,R-HSA-195253
Q9BYQ5,R-HSA-6799198
Q9BYQ6,R-HSA-376176
Q9BYQ7,R-HSA-9664323
Q9BYQ8,R-HSA-2122948
Q9BYQ9,R-HSA-4090294
Q9BYR0,R-HSA-140875
Q9BYR2,R-HSA-9648025
Q9BYR3,R-HSA-6803211
Q9BYR4,R-HSA-9723905
Q9BYR5,R-HSA-9754678
Q9BYR6,R-HSA-9607240
Q9BYR7,R-HSA-1839130
Q9BYR8,R-HSA-2565942
Q9BYR9,R-HSA-1799339
Q9BYS1,R-HSA-198933
Q9BYT5,R-HSA-2514859
Q9BYT8,R-HSA-975144
Q9BYT9,R-HSA-9634638
Q9BYU5,R-HSA-9609690
Q9BYV1,R-HSA-9755511
Q9BYV1,R-HSA-1369062
Q9BYV7,R-HSA-9709570
Q9BYV8,R-HSA-2871809
Q9BYV8,R-HSA-5685938
Q9BYV8,R-HSA-8854050
Q9BYV8,R-HSA-5626978
Q9BYV8,R-HSA-5674135
Q9BYV8,R-HSA-3928663
Q9BYV8,R-HSA-9662361
Q9BYW1,R-HSA-9704646
Q9BYW2,R-HSA-983170
Q9BYW3,R-HSA-162594
Q9BYW3,R-HSA-9013148
Q9BYX2,R-HSA-9020558
Q9BYX4,R-HSA-6782315
Q9BYX4,R-HSA-5619047
Q9BYX4,R-HSA-209563
Q9BYX4,R-HSA-5673001
Q9BYX4,R-HSA-500657
Q9BYX4,R-HSA-381753
Q9BYX4,R-HSA-167246
Q9BYX4,R-HSA-69473
Q9BYX4,R-HSA-877300
Q9BYX4,R-HSA-5673000
Q9BYX4,R-HSA-373760
Q9BYX7,R-HSA-9610379
Q9BYZ2,R-HSA-9706369
Q9BYZ6,R-HSA-9752946
Q9BZ23,R-HSA-6804757
Q9BZ29,R-HSA-5607764
Q9BZ29,R-HSA-9717207
Q9BZ29,R-HSA-5617472
Q9BZ71,R-HSA-418457
Q9BZ72,R-HSA-5690714
Q9BZ95,R-HSA-5687128
Q9BZC7,R-HSA-420029
Q9BZD2,R-HSA-500753
Q9BZD2,R-HSA-8856828
Q9BZD4,R-HSA-8856828
Q9BZD4,R-HSA-2173796
Q9BZD4,R-HSA-983231
Q9BZD4,R-HSA-167246
Q9BZD4,R-HSA-181430
Q9BZD4,R-HSA-2730905
Q9BZE1,R-HSA-418597
Q9BZE1,R-HSA-180585
Q9BZE1,R-HSA-2408550
Q9BZE1,R-HSA-162658
Q9BZE2,R-HSA-2029482
Q9BZE9,R-HSA-983168
Q9BZF1,R-HSA-5689603
Q9BZF2,R-HSA-5358346
Q9BZF3,R-HSA-416476
Q9BZF9,R-HSA-2871809
Q9BZF9,R-HSA-6804756
Q9BZG1,R-HSA-9696273
Q9BZG8,R-HSA-8980692
Q9BZH6,R-HSA-416700
Q9BZI7,R-HSA-3371497
Q9BZI7,R-HSA-201681
Q9BZI7,R-HSA-6782210
Q9BZI7,R-HSA-114608
Q9BZI7,R-HSA-983170
Q9BZI7,R-HSA-9725370
Q9BZJ0,R-HSA-5357905
Q9BZK7,R-HSA-8856828
Q9BZK7,R-HSA-6804756
Q9BZK7,R-HSA-6804760
Q9BZK7,R-HSA-9709603
Q9BZK7,R-HSA-9033241
Q9BZK7,R-HSA-75815
Q9BZK7,R-HSA-201681
Q9BZK7,R-HSA-2168880
Q9BZK7,R-HSA-6790901
Q9BZK7,R-HSA-428930
Q9BZK7,R-HSA-977443
Q9BZK7,R-HSA-2730905
Q9BZK7,R-HSA-5632684
Q9BZK7,R-HSA-167161
Q9BZK7,R-HSA-5368286
Q9BZK7,R-HSA-8854518
Q9BZK7,R-HSA-68877
Q9BZK7,R-HSA-1799339
Q9BZK7,R-HSA-611105
Q9BZK7,R-HSA-380284
Q9BZL6,R-HSA-380972
Q9BZM1,R-HSA-1222387
Q9BZM1,R-HSA-72695
Q9BZM1,R-HSA-5674499
Q9BZM1,R-HSA-5674400
Q9BZM1,R-HSA-203615
Q9BZM1,R-HSA-983168
Q9BZM2,R-HSA-168333
Q9BZM2,R-HSA-6814122
Q9BZM2,R-HSA-2029482
Q9BZM2,R-HSA-5687128
Q9BZM2,R-HSA-6809371
Q9BZM2,R-HSA-9609690
Q9BZM4,R-HSA-112382
Q9BZM5,R-HSA-416482
Q9BZM6,R-HSA-9664323
Q9BZP6,R-HSA-5689603
Q9BZQ4,R-HSA-9013407
Q9BZQ6,R-HSA-156902
Q9BZR6,R-HSA-6807505
Q9BZR8,R-HSA-9752946
Q9BZR9,R-HSA-6811555
Q9BZS1,R-HSA-8874081
Q9BZS1,R-HSA-6811436
Q9BZV2,R-HSA-380972
Q9BZW2,R-HSA-8877330
Q9BZW8,R-HSA-4086398
Q9BZX2,R-HSA-975155
Q9BZY9,R-HSA-1433557
Q9BZZ2,R-HSA-3595172
Q9C000,R-HSA-9664422
Q9C005,R-HSA-212436
Q9C005,R-HSA-1502540
